latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,review_activity,calculated_host_listings_count,availability_365,availability_ratio,review_scores_rating,data_year,amenity_score,has_luxury_amenities,wifi,kitchen,air_conditioning,parking,pool,gym,pets_allowed,city,neighbourhood,room_type,property_type,instant_bookable,host_is_superhost,actual_price,predicted_price,mispricing_pct,pricing_status
35.58561,-82.55271,,,,,2,13,2.03,2.03,1,272,0.7452054794520548,,2020,0.0,0,0,0,0,0,0,0,0,Asheville,28801,Entire home/apt,Apartment,Unknown,Unknown,252.0,185.70758,0.3569720699144458,Overpriced
40.76602,-73.99249,,,,,5,5,0.09,0.09,8,43,0.1178082191780822,,2019,0.0,0,0,0,0,0,0,0,0,New York,Hell's Kitchen,Entire home/apt,Apartment,Unknown,Unknown,229.0,173.56085,0.3194219623501163,Overpriced
47.54672394646645,-122.26990257722716,5.0,2.0,3.0,3.0,3,1,0.06,0.06,2,365,1.0,100.0,2023,4.0,1,1,1,1,1,0,0,0,Seattle,Columbia City,Entire home/apt,House,f,t,160.0,236.71346,-0.3240772905592399,Underpriced
40.73125,-73.98344,,,,,2,292,3.9,3.9,2,231,0.6328767123287671,,2019,0.0,0,0,0,0,0,0,0,0,New York,East Village,Private room,Apartment,Unknown,Unknown,109.0,102.31318,0.06535639932401682,Fairly Priced
40.73947,-74.00114,,,,,30,6,0.12,0.12,39,267,0.7315068493150685,,2019,0.0,0,0,0,0,0,0,0,0,New York,Chelsea,Entire home/apt,Apartment,Unknown,Unknown,160.0,155.67902,0.027755724532422192,Fairly Priced
42.33273192726593,-71.04153712764575,2.0,1.0,1.0,1.0,3,15,0.96,0.96,1,271,0.7424657534246575,96.0,2023,3.0,0,1,1,1,0,0,0,0,Boston,South Boston,Entire home/apt,Apartment,f,f,150.0,175.30055,-0.14432671218872234,Fairly Priced
47.653057001142265,-122.35032874572836,4.0,1.0,1.0,2.0,2,11,3.63,3.63,2,360,0.9863013698630136,93.0,2023,2.0,0,1,1,0,0,0,0,0,Seattle,Fremont,Entire home/apt,Apartment,t,f,115.0,108.393036,0.060953769374205866,Fairly Priced
30.44776,-97.69012,,,,,7,0,,0.0,2,129,0.35342465753424657,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78728,Private room,Apartment,Unknown,Unknown,30.0,61.6322,-0.5132414417939616,Underpriced
30.22901,-97.69248,,,,,1,177,3.65,3.65,2,340,0.9315068493150684,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78741,Private room,Apartment,Unknown,Unknown,32.0,51.793003,-0.3821559265608399,Underpriced
37.76137,-122.42661,,,,,2,454,3.92,3.92,1,90,0.2465753424657534,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Castro/Upper Market,Private room,Apartment,Unknown,Unknown,142.0,116.55404,0.2183189979217739,Overpriced
40.68413,-73.92357,,,,,7,139,1.23,1.23,2,311,0.852054794520548,,2019,0.0,0,0,0,0,0,0,0,0,New York,Bedford-Stuyvesant,Entire home/apt,Apartment,Unknown,Unknown,125.0,130.786,-0.04424017619021674,Fairly Priced
47.67271727544414,-122.3614171313138,2.0,1.0,1.0,1.0,1,1,0.3,0.3,1,126,0.3452054794520548,100.0,2023,4.0,1,1,1,1,1,0,0,0,Seattle,Ballard,Private room,Apartment,f,f,50.0,74.69143,-0.3305791497509437,Underpriced
30.28898,-97.74915,,,,,2,3,1.67,1.67,34,364,0.9972602739726028,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78705,Entire home/apt,Apartment,Unknown,Unknown,179.0,170.61525,0.04914420243329996,Fairly Priced
38.95534,-77.01039,,,,,1,31,0.66,0.66,1,155,0.4246575342465753,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Takoma, Brightwood, Manor Park",Entire home/apt,Apartment,Unknown,Unknown,96.0,114.45682,-0.16125572953730963,Underpriced
42.3630127707613,-71.05176378181494,4.0,1.0,2.0,2.0,2,6,1.55,1.55,1,107,0.29315068493150687,100.0,2023,4.0,0,1,1,1,0,0,0,1,Boston,North End,Entire home/apt,Apartment,f,f,400.0,234.95703,0.7024389432908278,Overpriced
40.75374,-73.8924,,,,,2,0,,0.0,1,188,0.5150684931506849,,2019,0.0,0,0,0,0,0,0,0,0,New York,Jackson Heights,Private room,Apartment,Unknown,Unknown,70.0,75.3476,-0.0709724349863269,Fairly Priced
40.6913,-73.92934,,,,,3,4,0.53,0.53,1,14,0.038356164383561646,,2019,0.0,0,0,0,0,0,0,0,0,New York,Bedford-Stuyvesant,Entire home/apt,Apartment,Unknown,Unknown,200.0,113.19477,0.76686607131724,Overpriced
40.731,-73.98427,,,,,1,233,3.39,3.39,2,17,0.04657534246575343,,2019,0.0,0,0,0,0,0,0,0,0,New York,East Village,Entire home/apt,Apartment,Unknown,Unknown,110.0,146.97934,-0.25159549430787925,Underpriced
30.15933,-97.75243,,,,,30,71,2.31,2.31,2,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78744,Private room,Apartment,Unknown,Unknown,27.0,37.143723,-0.27309385926102114,Underpriced
40.66039,-73.95937,,,,,7,34,0.39,0.39,1,332,0.9095890410958904,,2019,0.0,0,0,0,0,0,0,0,0,New York,Prospect-Lefferts Gardens,Private room,Apartment,Unknown,Unknown,92.0,67.043076,0.37225208165717777,Overpriced
40.73111,-73.95592,,,,,3,16,0.4,0.4,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Greenpoint,Entire home/apt,Apartment,Unknown,Unknown,190.0,149.5695,0.2703124312972197,Overpriced
40.71253,-73.96023,,,,,4,2,0.04,0.04,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Williamsburg,Private room,Apartment,Unknown,Unknown,75.0,81.35474,-0.07811144888350054,Fairly Priced
47.72323034005443,-122.30373182618672,2.0,1.0,1.0,1.0,1,10,1.69,1.69,3,365,1.0,96.0,2023,5.0,1,1,1,1,1,0,0,1,Seattle,Olympic Hills,Private room,House,f,f,55.0,62.28141,-0.11691145386531925,Fairly Priced
38.877,-77.01414,,,,,31,0,,0.0,1,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire home/apt,Apartment,Unknown,Unknown,200.0,216.13098,-0.07463521119203409,Fairly Priced
30.22832,-97.72631,,,,,1,3,0.1,0.1,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78741,Entire home/apt,Apartment,Unknown,Unknown,150.0,104.72864,0.432272999066365,Overpriced
40.73727,-74.00213,,,,,5,1,0.01,0.01,1,365,1.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,West Village,Entire home/apt,Apartment,Unknown,Unknown,700.0,310.86694,1.2517672430380324,Overpriced
40.69141,-73.934,,,,,4,54,1.14,1.14,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Bedford-Stuyvesant,Entire home/apt,Apartment,Unknown,Unknown,101.0,111.266205,-0.09226705313893062,Fairly Priced
40.77117,-73.90427,,,,,1,16,0.68,0.68,2,364,0.9972602739726028,,2019,0.0,0,0,0,0,0,0,0,0,New York,Ditmars Steinway,Private room,Apartment,Unknown,Unknown,200.0,82.43581,1.4261302101447975,Overpriced
37.788659476922014,-122.41399028778542,,,,,2,0,,0.0,16,75,0.2054794520547945,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Downtown/Civic Center,Entire home/apt,Apartment,Unknown,Unknown,460.0,394.90527,0.1648363061750865,Overpriced
40.72705,-73.95504,,,,,5,0,,0.0,2,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Greenpoint,Private room,Apartment,Unknown,Unknown,70.0,83.112656,-0.1577696626191441,Underpriced
38.87892,-76.98749,,,,,2,64,2.46,2.46,1,21,0.057534246575342465,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Capitol Hill, Lincoln Park",Entire home/apt,Apartment,Unknown,Unknown,125.0,123.30144,0.013775691980492243,Fairly Priced
37.76274,-122.47001,,,,,30,0,,0.0,25,362,0.9917808219178083,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Inner Sunset,Private room,Apartment,Unknown,Unknown,64.0,59.743084,0.07125370443598807,Fairly Priced
47.55781910756468,-122.36348240088977,2.0,1.0,1.0,1.0,1,1,0.59,0.59,2,353,0.9671232876712329,80.0,2023,4.0,0,1,1,1,0,0,0,1,Seattle,North Delridge,Private room,House,f,f,85.0,57.578476,0.4762460901299416,Overpriced
38.89566,-76.98787,,,,,31,29,0.63,0.63,2,365,1.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Union Station, Stanton Park, Kingman Park",Entire home/apt,Apartment,Unknown,Unknown,200.0,213.65936,-0.06393056037616462,Fairly Priced
37.73865,-122.41431,,,,,30,4,0.04,0.04,2,278,0.7616438356164383,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Bernal Heights,Entire home/apt,Apartment,Unknown,Unknown,265.0,166.6306,0.5903441507071736,Overpriced
37.71605,-122.45002,,,,,1,9,0.23,0.23,3,106,0.29041095890410956,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Outer Mission,Entire home/apt,Apartment,Unknown,Unknown,295.0,242.10132,0.21849811475252787,Overpriced
40.79891,-73.96705,,,,,3,7,0.15,0.15,1,10,0.0273972602739726,,2019,0.0,0,0,0,0,0,0,0,0,New York,Upper West Side,Private room,Apartment,Unknown,Unknown,89.0,97.38151,-0.08606878304266793,Fairly Priced
42.37772359797676,-71.05132419433814,2.0,1.0,1.0,1.0,1,19,1.14,1.14,1,248,0.6794520547945205,100.0,2023,4.0,1,1,1,1,1,0,0,0,Boston,Charlestown,Entire home/apt,Apartment,f,t,199.0,197.23213,0.0089633875801159,Fairly Priced
30.17795,-97.82488,,,,,30,51,0.85,0.85,3,173,0.473972602739726,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78748,Private room,Apartment,Unknown,Unknown,36.0,45.32979,-0.20582024705687116,Underpriced
38.90831,-77.079994,,,,,2,25,2.09,2.09,1,37,0.10136986301369863,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire home/apt,Apartment,Unknown,Unknown,146.0,170.23663,-0.14237025739318368,Fairly Priced
42.35397478093875,-71.07261173686383,2.0,1.0,1.0,1.0,2,21,0.36,0.36,79,356,0.9753424657534246,81.0,2023,4.0,0,1,1,1,0,0,0,1,Boston,Back Bay,Entire home/apt,Apartment,f,f,251.0,228.50505,0.0984439918326883,Fairly Priced
37.76284,-122.45487,,,,,30,76,0.8,0.8,1,35,0.0958904109589041,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Inner Sunset,Entire home/apt,Apartment,Unknown,Unknown,95.0,143.22829,-0.3367231979088508,Underpriced
30.40289,-97.7192,,,,,2,7,0.19,0.19,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78758,Entire home/apt,Apartment,Unknown,Unknown,66.0,129.1639,-0.48902129207898276,Underpriced
40.69839,-73.97666,,,,,14,15,0.41,0.41,1,32,0.08767123287671233,,2019,0.0,0,0,0,0,0,0,0,0,New York,Navy Yard,Entire home/apt,Apartment,Unknown,Unknown,125.0,153.03377,-0.18318680982301616,Underpriced
38.95582,-77.0149,,,,,31,40,0.65,0.65,6,365,1.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Brightwood Park, Crestwood, Petworth",Private room,Apartment,Unknown,Unknown,50.0,64.414795,-0.22378080904174072,Underpriced
38.90618,-76.98498,,,,,1125,10,0.07,0.07,3,365,1.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Ivy City, Arboretum, Trinidad, Carver Langston",Private room,Apartment,Unknown,Unknown,500.0,197.30502,1.5341473415504423,Overpriced
38.91182,-77.09056,,,,,1,62,1.06,1.06,14,165,0.4520547945205479,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire home/apt,Apartment,Unknown,Unknown,199.0,195.74669,0.016620006072438184,Fairly Priced
30.2592,-97.73446,,,,,2,139,1.87,1.87,1,329,0.9013698630136986,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78702,Entire home/apt,Apartment,Unknown,Unknown,424.0,255.49866,0.6594999151953255,Overpriced
40.64509,-73.94825,,,,,30,7,0.16,0.16,7,342,0.936986301369863,,2019,0.0,0,0,0,0,0,0,0,0,New York,East Flatbush,Shared room,Apartment,Unknown,Unknown,27.0,32.590977,-0.1715498361391411,Underpriced
37.78069,-122.43029,,,,,1,79,4.5,4.5,3,126,0.3452054794520548,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Western Addition,Private room,Apartment,Unknown,Unknown,89.0,105.94326,-0.15992768357350592,Underpriced
40.73305,-73.98668,,,,,4,1,0.02,0.02,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,East Village,Private room,Apartment,Unknown,Unknown,130.0,107.17292,0.21299298110557216,Overpriced
30.28879,-97.74811,,,,,30,0,,0.0,10,280,0.7671232876712328,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78705,Private room,Apartment,Unknown,Unknown,20.0,34.833164,-0.4258345329610609,Underpriced
37.74406,-122.47285,,,,,30,1,0.37,0.37,10,158,0.4328767123287671,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Parkside,Private room,Apartment,Unknown,Unknown,48.0,54.304146,-0.11608958613764765,Fairly Priced
30.21267,-97.63359,,,,,2,3,1.08,1.08,1,84,0.23013698630136986,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78725,Entire home/apt,Apartment,Unknown,Unknown,495.0,164.91466,2.001552483117128,Overpriced
30.25532,-97.7338,,,,,4,5,0.12,0.12,1,177,0.4849315068493151,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78702,Entire home/apt,Apartment,Unknown,Unknown,650.0,320.3453,1.0290604763707984,Overpriced
47.66374670205,-122.28870354951738,6.0,2.0,2.0,2.0,1,1,0.46,0.46,2,355,0.9726027397260274,80.0,2023,4.5,1,1,1,1,0,0,1,0,Seattle,Bryant,Entire home/apt,House,f,f,150.0,155.53557,-0.03559036881428257,Fairly Priced
35.58858,-82.62484,,,,,2,67,2.79,2.79,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Asheville,28806,Entire home/apt,Apartment,Unknown,Unknown,114.0,111.675995,0.020810247802986227,Fairly Priced
37.78004,-122.4331,,,,,30,1,0.28,0.28,6,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Western Addition,Entire home/apt,Apartment,Unknown,Unknown,217.0,138.30072,0.5690446128038998,Overpriced
42.33617223217502,-71.07542723618671,2.0,1.0,1.0,1.0,1,9,0.78,0.78,1,5,0.0136986301369863,100.0,2023,4.0,1,1,1,1,1,0,0,0,Boston,South End,Entire home/apt,Apartment,f,f,178.0,175.15845,0.016222755903207056,Fairly Priced
30.20687,-97.83309,,,,,5,1,1.0,1.0,1,1,0.0027397260273972603,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78745,Entire home/apt,Apartment,Unknown,Unknown,140.0,105.08775,0.33221993628313856,Overpriced
37.7896,-122.44309,,,,,30,0,,0.0,1,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Pacific Heights,Private room,Apartment,Unknown,Unknown,225.0,88.63455,1.5385134230163646,Overpriced
42.36340800514069,-71.06763390122244,3.0,1.0,1.0,2.0,10,1,0.04,0.04,61,86,0.2356164383561644,100.0,2023,7.5,1,1,1,1,0,1,1,1,Boston,West End,Entire home/apt,Apartment,f,f,209.0,223.95743,-0.06678692514699937,Fairly Priced
30.17602,-97.76573,,,,,4,5,0.16,0.16,2,89,0.24383561643835616,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78744,Private room,Apartment,Unknown,Unknown,85.0,73.203926,0.16113990798318079,Overpriced
40.72493,-74.00307,,,,,3,73,0.94,0.94,1,44,0.12054794520547946,,2019,0.0,0,0,0,0,0,0,0,0,New York,SoHo,Entire home/apt,Apartment,Unknown,Unknown,235.0,273.7937,-0.1416895312267323,Fairly Priced
30.28941,-97.76861,,,,,1,436,10.43,10.43,2,149,0.40821917808219177,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78703,Entire home/apt,Apartment,Unknown,Unknown,108.0,102.75399,0.05105407408325897,Fairly Priced
37.78628,-122.40077,,,,,30,1,0.07,0.07,17,331,0.9068493150684932,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Financial District,Entire home/apt,Apartment,Unknown,Unknown,295.0,156.02359,0.8907397261774435,Overpriced
30.17278,-97.80848,,,,,2,8,0.42,0.42,1,77,0.21095890410958903,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78748,Private room,Apartment,Unknown,Unknown,128.0,40.655594,2.148398235253274,Overpriced
37.70959,-122.43903,,,,,2,62,4.12,4.12,1,77,0.21095890410958903,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Crocker Amazon,Entire home/apt,Apartment,Unknown,Unknown,186.0,158.0252,0.17702740543473852,Overpriced
40.73389,-73.98724,,,,,31,0,,0.0,1,365,1.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Gramercy,Entire home/apt,Apartment,Unknown,Unknown,250.0,233.43762,0.07094990851431324,Fairly Priced
47.612548495973606,-122.33162951941026,3.0,1.0,1.0,2.0,2,3,1.06,1.06,5,52,0.14246575342465753,100.0,2023,4.5,1,1,1,1,0,0,1,0,Seattle,Central Business District,Entire home/apt,Condominium,f,f,89.0,146.4207,-0.3921624472804689,Underpriced
40.72778,-73.98305,,,,,2,246,3.3,3.3,1,216,0.5917808219178082,,2019,0.0,0,0,0,0,0,0,0,0,New York,East Village,Private room,Apartment,Unknown,Unknown,125.0,102.64792,0.21775484180930543,Overpriced
40.72924,-74.00148,,,,,2,21,0.36,0.36,1,268,0.7342465753424657,,2019,0.0,0,0,0,0,0,0,0,0,New York,Greenwich Village,Private room,Apartment,Unknown,Unknown,99.0,118.19028,-0.16236764622724453,Underpriced
30.24578,-97.75509,,,,,100,5,0.07,0.07,2,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,130.0,118.19807,0.09984878447621316,Fairly Priced
30.27574,-97.76426,,,,,1,0,,0.0,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78703,Entire home/apt,Apartment,Unknown,Unknown,650.0,326.41727,0.9913162262560512,Overpriced
40.80082,-73.9652,,,,,1,104,1.05,1.05,2,364,0.9972602739726028,,2019,0.0,0,0,0,0,0,0,0,0,New York,Upper West Side,Private room,Apartment,Unknown,Unknown,109.0,127.36135,-0.14416736998403032,Fairly Priced
40.76404,-73.91174,,,,,4,86,1.88,1.88,1,324,0.8876712328767123,,2019,0.0,0,0,0,0,0,0,0,0,New York,Astoria,Private room,Apartment,Unknown,Unknown,75.0,64.096535,0.17011005847812607,Overpriced
38.913143580262926,-77.0315538495273,,,,,91,0,,0.0,173,107,0.29315068493150687,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Shaw, Logan Circle",Private room,Apartment,Unknown,Unknown,101.0,76.155716,0.32623006362928353,Overpriced
40.68852,-73.92393,,,,,2,50,1.35,1.35,3,126,0.3452054794520548,,2019,0.0,0,0,0,0,0,0,0,0,New York,Bedford-Stuyvesant,Private room,Apartment,Unknown,Unknown,38.0,63.473732,-0.4013271505255823,Underpriced
37.74737,-122.42449,,,,,4,0,,0.0,2,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Bernal Heights,Entire home/apt,Apartment,Unknown,Unknown,465.0,308.45648,0.5075060089030901,Overpriced
38.8944206237793,-76.99826049804688,,,,,31,7,0.18,0.18,35,226,0.6191780821917808,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Union Station, Stanton Park, Kingman Park",Entire home/apt,Apartment,Unknown,Unknown,78.0,142.53844,-0.45277918221885183,Underpriced
40.75741,-73.92509,,,,,1,0,,0.0,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Astoria,Entire home/apt,Apartment,Unknown,Unknown,125.0,135.60445,-0.07820131781653888,Fairly Priced
40.74513,-73.91685,,,,,30,10,0.28,0.28,3,332,0.9095890410958904,,2019,0.0,0,0,0,0,0,0,0,0,New York,Sunnyside,Entire home/apt,Apartment,Unknown,Unknown,90.0,110.241104,-0.18360759615439182,Underpriced
40.66021,-73.96107,,,,,7,19,0.43,0.43,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Prospect-Lefferts Gardens,Entire home/apt,Apartment,Unknown,Unknown,79.0,97.790825,-0.1921532506883678,Underpriced
40.68444,-73.95692,,,,,7,1,0.02,0.02,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Bedford-Stuyvesant,Entire home/apt,Apartment,Unknown,Unknown,175.0,116.7125,0.4994109260968662,Overpriced
38.93272,-77.03058,,,,,1,208,9.18,9.18,2,39,0.10684931506849316,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,Apartment,Unknown,Unknown,58.0,75.89183,-0.23575436696653382,Underpriced
42.36426654089742,-71.13078915086457,4.0,2.0,2.0,2.0,3,1,0.73,0.73,58,0,0.0,80.0,2023,5.5,1,1,1,1,0,0,1,1,Boston,Allston-Brighton,Entire home/apt,Condominium,t,f,179.0,222.12401,-0.19414384123671724,Underpriced
30.22828,-97.79522,,,,,2,45,2.14,2.14,1,162,0.4438356164383562,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78745,Entire home/apt,Apartment,Unknown,Unknown,75.0,132.73882,-0.43498064355787464,Underpriced
37.79013,-122.4208,,,,,30,7,0.09,0.09,25,360,0.9863013698630136,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Nob Hill,Private room,Apartment,Unknown,Unknown,120.0,77.812164,0.5421753278459959,Overpriced
30.23657,-97.80589,,,,,1,7,0.31,0.31,4,61,0.16712328767123288,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78735,Entire home/apt,Apartment,Unknown,Unknown,45.0,120.94996,-0.6279453052651419,Underpriced
40.80113,-73.96566,,,,,1,0,,0.0,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Upper West Side,Private room,Apartment,Unknown,Unknown,50.0,88.61789,-0.43577983704974566,Underpriced
38.88596,-77.00297,,,,,7,0,,0.0,2,51,0.13972602739726028,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Capitol Hill, Lincoln Park",Entire home/apt,Apartment,Unknown,Unknown,510.0,238.45326,1.138783906827506,Overpriced
37.7262,-122.44664,,,,,2,104,5.36,5.36,3,29,0.07945205479452055,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Outer Mission,Entire home/apt,Apartment,Unknown,Unknown,163.0,134.03723,0.21608002673872279,Overpriced
40.71594,-73.82264,,,,,5,80,1.16,1.16,2,298,0.8164383561643835,,2019,0.0,0,0,0,0,0,0,0,0,New York,Briarwood,Private room,Apartment,Unknown,Unknown,56.0,57.33697,-0.023317786988800073,Fairly Priced
30.2642,-97.74142,,,,,2,11,1.39,1.39,25,293,0.8027397260273973,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78701,Entire home/apt,Apartment,Unknown,Unknown,198.0,186.5915,0.06114154512166331,Fairly Priced
30.25157,-97.74258,,,,,2,20,0.38,0.38,20,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,111.0,173.19482,-0.3591032497610677,Underpriced
30.24417,-97.73988,,,,,1,119,1.58,1.58,11,44,0.12054794520547946,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,178.0,157.33138,0.13137001352650296,Fairly Priced
42.32999627100473,-71.05431805538188,2.0,1.0,1.0,1.0,1,14,2.44,2.44,5,64,0.17534246575342466,97.0,2023,4.0,1,1,1,1,1,0,0,0,Boston,South Boston,Private room,Condominium,t,f,128.0,92.083626,0.3900408340469039,Overpriced
40.7137,-73.94214,,,,,14,0,,0.0,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Williamsburg,Private room,Apartment,Unknown,Unknown,105.0,64.57645,0.6259798368746163,Overpriced
40.72212,-73.95696,,,,,3,63,0.71,0.71,2,87,0.23835616438356164,,2019,0.0,0,0,0,0,0,0,0,0,New York,Williamsburg,Private room,Apartment,Unknown,Unknown,129.0,94.98842,0.3580602975569628,Overpriced
30.24706,-97.74503,,,,,2,77,2.92,2.92,28,348,0.9534246575342465,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,374.0,159.96559,1.3380027958206726,Overpriced
40.7076,-73.94072,,,,,1,3,0.07,0.07,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Williamsburg,Entire home/apt,Apartment,Unknown,Unknown,87.0,132.37187,-0.34276067324924386,Underpriced
30.24497,-97.76461,,,,,2,5,0.08,0.08,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,424.0,198.5148,1.1358608920337843,Overpriced
47.620564690786104,-122.32508155515544,2.0,1.0,1.0,1.0,1,8,0.42,0.42,1,208,0.5698630136986301,95.0,2023,4.0,1,1,1,0,1,0,0,1,Seattle,Capitol Hill,Entire home/apt,Apartment,f,f,100.0,129.61285,-0.22847158355924932,Underpriced
40.68325,-73.94975,,,,,1,117,1.61,1.61,15,236,0.6465753424657534,,2019,0.0,0,0,0,0,0,0,0,0,New York,Bedford-Stuyvesant,Private room,Apartment,Unknown,Unknown,45.0,60.889084,-0.2609512716308305,Underpriced
40.76716,-73.96366,,,,,3,4,0.09,0.09,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Upper East Side,Entire home/apt,Apartment,Unknown,Unknown,135.0,178.90605,-0.24541401050611836,Underpriced
40.67219,-73.95461,,,,,30,18,0.36,0.36,3,339,0.9287671232876712,,2019,0.0,0,0,0,0,0,0,0,0,New York,Crown Heights,Private room,Apartment,Unknown,Unknown,129.0,63.116653,1.043834597754141,Overpriced
38.93535,-77.03118,,,,,31,0,,0.0,1,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,Apartment,Unknown,Unknown,50.0,158.40701,-0.6843574089796696,Underpriced
37.792521,-122.410035,,,,,1,0,,0.0,26,119,0.32602739726027397,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Nob Hill,Private room,Apartment,Unknown,Unknown,592.0,210.69356,1.8097679224375005,Overpriced
37.7783,-122.41857,,,,,30,0,,0.0,3,178,0.4876712328767123,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Downtown/Civic Center,Entire home/apt,Apartment,Unknown,Unknown,120.0,131.29277,-0.08601212658216961,Fairly Priced
30.32411,-97.68245,,,,,1,6,0.56,0.56,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78752,Private room,Apartment,Unknown,Unknown,62.0,43.841537,0.41418398099122267,Overpriced
47.64646125745715,-122.31704056417558,6.0,2.0,3.0,3.0,2,9,1.3,1.3,1,274,0.7506849315068493,93.0,2023,5.0,1,1,1,1,1,0,0,1,Seattle,Portage Bay,Entire home/apt,House,f,f,250.0,208.14326,0.201095794647221,Overpriced
